tower_id,tower_name,region,network_type,capacity_date,total_bandwidth_gbps,used_bandwidth_gbps,available_bandwidth_gbps,utilization_pct,equipment_status,last_maintenance_date,next_scheduled_maintenance,expected_growth_pct,upgrade_recommended,estimated_capacity_exhaustion_date
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-27,147.9,105.9,42.0,71.6,Active,2024-11-04,2025-03-31,13.4,False,2026-06-04
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-27,60.9,44.9,16.0,73.7,Active,2024-11-25,2025-06-17,22.1,False,2026-07-19
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-27,57.1,43.4,13.7,76.0,Active,2024-10-20,2025-04-07,21.8,False,2026-01-15
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-27,107.6,71.7,35.9,66.7,Active,2024-11-22,2025-05-07,19.7,False,2026-10-20
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-27,65.5,57.7,7.8,88.1,Degraded,2024-11-27,2025-06-22,12.7,True,2026-06-09
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-27,50.0,35.2,14.8,70.4,Active,2024-10-09,2025-04-23,15.8,False,2026-12-01
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-27,141.6,92.9,48.8,65.6,Degraded,2024-11-09,2025-05-18,13.3,False,2025-09-18
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-27,61.4,48.4,12.9,78.9,Active,2024-10-08,2025-04-09,15.2,False,2026-11-16
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-27,50.7,36.1,14.6,71.3,Active,2024-10-21,2025-06-07,19.3,False,2026-12-21
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-27,55.1,42.6,12.4,77.4,Active,2024-11-21,2025-05-06,13.0,False,2025-07-20
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-27,57.9,48.6,9.3,83.9,Active,2024-11-14,2025-06-20,20.5,True,2025-06-28
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-27,52.3,43.9,8.4,83.9,Degraded,2024-10-23,2025-04-03,21.0,True,2025-12-10
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-27,51.7,41.3,10.4,79.8,Active,2024-10-16,2025-05-31,20.4,False,2026-01-03
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-27,52.6,44.5,8.1,84.6,Active,2024-09-28,2025-06-24,20.0,True,2025-12-23
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-27,64.5,51.9,12.6,80.4,Active,2024-10-25,2025-03-30,24.3,True,2025-09-17
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-27,69.8,50.0,19.8,71.7,Active,2024-11-10,2025-04-18,24.8,False,2026-11-29
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-28,103.9,71.4,32.5,68.7,Active,2024-10-07,2025-06-19,20.6,False,2026-01-20
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-28,105.9,72.6,33.3,68.6,Active,2024-10-22,2025-05-28,16.0,False,2026-09-10
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-28,105.4,83.0,22.4,78.8,Degraded,2024-10-20,2025-05-24,12.6,False,2026-05-18
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-28,135.0,93.3,41.6,69.1,Active,2024-11-02,2025-04-29,16.3,False,2026-09-07
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-28,54.8,44.7,10.1,81.5,Active,2024-10-10,2025-05-02,24.3,True,2025-09-27
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-28,136.2,92.3,44.0,67.7,Degraded,2024-11-07,2025-05-29,15.7,False,2026-08-16
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-28,102.1,68.4,33.7,67.0,Active,2024-11-10,2025-04-16,14.8,False,2025-10-17
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-28,144.0,117.7,26.3,81.7,Degraded,2024-10-06,2025-06-04,19.4,True,2026-10-10
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-28,50.9,38.7,12.2,75.9,Active,2024-11-22,2025-03-28,13.0,False,2025-10-27
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-28,66.0,52.6,13.5,79.6,Active,2024-10-17,2025-05-20,17.9,False,2026-08-12
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-28,142.9,106.4,36.5,74.4,Active,2024-11-09,2025-04-08,24.8,False,2026-07-22
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-28,61.2,48.4,12.8,79.1,Maintenance,2024-10-25,2025-04-10,13.2,False,2026-07-20
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-28,64.1,52.8,11.3,82.3,Degraded,2024-11-01,2025-06-08,12.1,True,2026-04-17
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-28,107.6,66.2,41.4,61.5,Degraded,2024-11-16,2025-04-01,21.7,False,2026-08-15
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-28,66.2,49.1,17.1,74.2,Degraded,2024-10-29,2025-06-10,17.0,False,2026-07-18
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-28,52.7,44.6,8.1,84.6,Active,2024-11-17,2025-06-13,23.9,True,2026-03-27
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-28,55.9,42.7,13.3,76.2,Active,2024-11-25,2025-04-04,13.4,False,2026-04-06
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-28,51.6,39.1,12.5,75.8,Active,2024-10-13,2025-05-31,14.0,False,2026-01-27
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-28,59.7,43.5,16.2,72.9,Active,2024-11-11,2025-04-10,21.8,False,2026-07-09
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-28,56.1,48.1,8.0,85.8,Active,2024-10-29,2025-04-27,24.0,True,2026-03-17
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-28,68.4,59.9,8.4,87.7,Active,2024-10-19,2025-06-18,14.9,True,2026-03-29
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-28,57.3,47.8,9.5,83.4,Active,2024-11-28,2025-06-01,12.5,True,2026-02-22
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-28,63.1,46.5,16.7,73.6,Active,2024-11-08,2025-06-26,16.6,False,2025-07-30
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-29,101.3,81.5,19.8,80.4,Active,2024-11-24,2025-05-13,15.5,True,2026-02-22
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-29,129.4,88.4,41.0,68.3,Active,2024-11-18,2025-05-29,17.3,False,2026-03-14
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-29,103.0,77.6,25.4,75.4,Active,2024-10-15,2025-05-30,15.2,False,2026-11-21
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-29,121.7,100.1,21.6,82.2,Active,2024-11-16,2025-05-01,24.1,True,2026-09-14
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-29,52.4,43.9,8.6,83.7,Active,2024-10-08,2025-06-12,22.6,True,2025-10-02
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-29,107.5,66.2,41.3,61.6,Active,2024-11-09,2025-04-05,18.1,False,2026-07-24
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-29,114.5,89.9,24.6,78.5,Active,2024-10-14,2025-05-20,17.7,False,2025-06-28
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-29,106.2,73.1,33.0,68.9,Active,2024-10-02,2025-06-21,24.9,False,2026-04-25
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-29,62.5,52.1,10.4,83.3,Degraded,2024-10-30,2025-06-06,21.2,True,2026-06-21
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-29,69.9,49.2,20.8,70.3,Active,2024-11-28,2025-03-30,16.6,False,2026-08-26
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-29,114.1,74.8,39.3,65.6,Active,2024-10-05,2025-04-13,17.8,False,2025-10-24
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-29,53.0,46.7,6.2,88.2,Active,2024-10-10,2025-04-24,24.7,True,2026-09-13
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-29,53.9,42.8,11.1,79.4,Active,2024-10-25,2025-04-19,19.7,False,2025-06-28
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-29,118.2,92.8,25.4,78.5,Degraded,2024-10-28,2025-04-13,22.7,False,2025-07-08
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-29,65.3,46.0,19.2,70.6,Active,2024-11-02,2025-05-30,15.6,False,2026-05-22
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-29,61.5,51.4,10.1,83.6,Active,2024-11-14,2025-05-09,14.5,True,2026-11-01
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-29,51.0,37.8,13.2,74.1,Active,2024-11-06,2025-05-26,15.7,False,2026-08-21
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-29,54.5,41.2,13.4,75.5,Degraded,2024-10-17,2025-05-14,22.9,False,2025-10-04
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-29,59.9,44.7,15.2,74.7,Degraded,2024-10-26,2025-05-09,23.8,False,2026-02-24
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-29,54.3,47.7,6.6,87.8,Maintenance,2024-11-06,2025-05-15,14.7,True,2026-01-02
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-29,61.8,55.0,6.8,89.0,Degraded,2024-10-12,2025-06-12,13.2,True,2026-10-08
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-29,50.6,39.7,11.0,78.4,Active,2024-11-18,2025-05-10,20.6,False,2026-11-02
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-29,55.2,44.6,10.6,80.8,Active,2024-10-07,2025-05-27,13.6,True,2026-07-23
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-30,102.5,84.6,17.9,82.6,Maintenance,2024-11-21,2025-04-17,12.9,True,2026-04-02
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-30,123.5,77.2,46.3,62.5,Degraded,2024-10-16,2025-06-07,18.4,False,2026-04-14
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-30,113.5,95.9,17.7,84.4,Active,2024-11-21,2025-04-09,12.3,True,2026-09-29
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-30,111.7,72.3,39.4,64.7,Active,2024-11-10,2025-06-24,16.7,False,2026-01-20
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-30,56.6,45.1,11.5,79.7,Active,2024-10-13,2025-06-18,22.4,False,2025-09-03
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-30,102.1,77.5,24.6,75.9,Active,2024-11-13,2025-05-27,22.9,False,2025-11-13
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-30,124.6,87.1,37.5,69.9,Active,2024-10-06,2025-06-07,13.0,False,2025-08-05
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-30,100.4,83.9,16.6,83.5,Active,2024-10-10,2025-04-09,12.0,True,2026-01-20
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-30,50.8,42.6,8.2,83.9,Active,2024-11-20,2025-05-08,16.5,True,2025-08-11
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-30,61.7,53.3,8.3,86.5,Active,2024-10-02,2025-06-25,13.7,True,2025-09-22
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-30,102.6,86.4,16.2,84.2,Active,2024-10-22,2025-06-23,13.8,True,2025-08-25
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-30,60.3,53.7,6.7,89.0,Active,2024-11-29,2025-05-01,15.2,True,2025-09-29
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-30,62.2,46.0,16.1,74.1,Active,2024-10-29,2025-04-29,23.9,False,2026-12-15
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-30,127.4,84.2,43.2,66.1,Active,2024-10-11,2025-05-17,15.6,False,2026-04-01
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-30,63.5,55.2,8.3,87.0,Active,2024-11-18,2025-05-04,12.4,True,2026-09-15
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-30,53.3,38.2,15.1,71.7,Active,2024-10-26,2025-05-10,18.0,False,2025-09-28
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-30,51.8,46.0,5.9,88.7,Active,2024-10-28,2025-06-07,20.3,True,2026-11-14
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-30,54.2,46.5,7.8,85.7,Active,2024-11-06,2025-05-20,13.4,True,2025-11-13
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-30,66.2,49.7,16.6,75.0,Active,2024-11-08,2025-04-18,12.3,False,2025-11-29
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-30,58.8,43.7,15.1,74.3,Active,2024-10-14,2025-05-15,22.0,False,2025-10-30
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-30,63.6,49.6,14.1,77.9,Active,2024-10-31,2025-04-18,20.1,False,2026-04-17
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-30,61.3,44.6,16.7,72.7,Degraded,2024-10-23,2025-05-08,19.6,False,2026-01-13
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-30,58.8,45.6,13.2,77.6,Active,2024-11-29,2025-06-26,24.7,False,2025-12-15
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-31,127.1,103.6,23.5,81.5,Active,2024-11-08,2025-04-05,19.0,True,2026-01-24
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-31,125.5,97.6,27.9,77.8,Maintenance,2024-10-21,2025-06-03,14.3,False,2026-07-20
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-31,119.6,84.7,35.0,70.8,Active,2024-11-29,2025-05-20,16.5,False,2026-01-24
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-31,120.7,75.3,45.4,62.4,Active,2024-11-25,2025-04-17,23.9,False,2025-08-24
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-31,68.7,58.4,10.4,84.9,Active,2024-11-12,2025-04-22,18.5,True,2025-08-23
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-31,145.0,102.0,43.0,70.3,Active,2024-11-21,2025-04-21,19.5,False,2025-07-06
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-31,145.5,105.8,39.7,72.7,Degraded,2024-11-21,2025-06-21,15.7,False,2026-01-29
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-31,134.1,92.2,41.9,68.8,Active,2024-10-07,2025-05-08,24.7,False,2026-05-24
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-31,63.9,53.7,10.1,84.1,Active,2024-11-13,2025-05-27,13.0,True,2026-04-20
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-31,64.8,53.2,11.6,82.1,Active,2024-10-03,2025-06-01,16.2,True,2025-11-26
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-31,102.2,79.1,23.1,77.4,Active,2024-10-31,2025-05-11,14.8,False,2025-11-20
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-31,53.1,37.5,15.6,70.6,Maintenance,2024-11-17,2025-05-28,12.6,False,2025-08-21
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-31,68.9,53.5,15.4,77.7,Active,2024-11-28,2025-05-17,20.6,False,2025-10-27
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-31,148.5,109.0,39.5,73.4,Active,2024-10-29,2025-05-12,22.9,False,2026-04-13
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-31,50.5,42.0,8.6,83.1,Active,2024-10-28,2025-06-08,22.3,True,2025-08-31
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-31,60.1,47.9,12.2,79.8,Active,2024-10-14,2025-04-17,24.6,False,2025-09-26
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-31,56.0,49.9,6.1,89.1,Active,2024-11-09,2025-05-01,14.7,True,2025-12-17
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-31,68.9,53.5,15.4,77.7,Active,2024-11-16,2025-06-16,24.1,False,2025-12-05
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-31,58.6,43.7,14.9,74.6,Active,2024-10-09,2025-04-04,14.9,False,2026-01-29
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-31,61.6,53.2,8.4,86.4,Active,2024-10-14,2025-05-06,16.4,True,2026-03-06
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-31,69.4,59.9,9.5,86.3,Active,2024-11-17,2025-05-24,13.9,True,2026-09-15
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-31,65.3,57.1,8.3,87.3,Active,2024-11-13,2025-04-26,13.4,True,2025-10-31
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-31,65.2,52.5,12.7,80.6,Active,2024-10-12,2025-05-15,14.8,True,2025-11-26
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2025-01-01,142.3,110.6,31.7,77.7,Degraded,2024-11-09,2025-05-09,21.6,False,2026-05-17
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2025-01-01,134.9,102.8,32.1,76.2,Active,2024-10-16,2025-05-02,15.6,False,2026-05-02
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2025-01-01,106.3,89.3,17.0,84.0,Active,2024-10-15,2025-04-13,19.8,True,2025-08-31
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2025-01-01,129.7,95.2,34.5,73.4,Active,2024-11-15,2025-05-27,20.6,False,2026-01-10
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2025-01-01,66.4,57.0,9.4,85.8,Active,2024-10-20,2025-06-13,13.2,True,2026-08-01
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2025-01-01,124.2,93.3,30.9,75.1,Active,2024-10-15,2025-05-03,24.6,False,2025-10-26
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2025-01-01,140.5,107.6,32.9,76.6,Active,2024-10-10,2025-04-02,22.7,False,2026-01-12
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2025-01-01,128.0,86.7,41.3,67.8,Active,2024-12-02,2025-05-26,16.3,False,2026-04-14
TWR_SEL_004,4G Tower Klang,Selangor,4G,2025-01-01,69.4,51.8,17.6,74.6,Active,2024-11-14,2025-06-11,17.0,False,2026-06-27
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2025-01-01,68.0,55.9,12.2,82.1,Active,2024-11-12,2025-06-07,14.9,True,2025-08-28
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2025-01-01,109.4,88.1,21.3,80.5,Active,2024-10-29,2025-04-24,15.7,True,2026-02-01
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2025-01-01,50.2,35.7,14.5,71.2,Active,2024-11-12,2025-06-27,20.1,False,2026-04-09
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2025-01-01,62.0,48.5,13.5,78.3,Active,2024-12-02,2025-04-22,19.2,False,2026-10-03
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2025-01-01,105.6,74.5,31.1,70.6,Active,2024-11-15,2025-04-28,18.5,False,2026-06-01
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2025-01-01,64.9,49.4,15.5,76.1,Active,2024-11-01,2025-04-14,19.1,False,2026-05-10
TWR_JHR_003,4G Tower Skudai,Johor,4G,2025-01-01,59.7,52.0,7.8,87.0,Maintenance,2024-11-21,2025-05-23,17.9,True,2026-12-25
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2025-01-01,68.4,48.4,19.9,70.8,Active,2024-10-30,2025-06-17,13.3,False,2026-02-25
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2025-01-01,64.7,54.3,10.4,84.0,Degraded,2024-10-31,2025-06-08,21.7,True,2026-08-13
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2025-01-01,66.7,56.6,10.1,84.9,Degraded,2024-11-27,2025-06-23,12.0,True,2026-03-16
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2025-01-01,58.6,42.9,15.7,73.2,Active,2024-11-07,2025-06-19,21.8,False,2025-11-21
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2025-01-01,66.3,54.8,11.5,82.7,Active,2024-11-29,2025-06-30,21.7,True,2026-10-16
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2025-01-01,62.4,50.2,12.2,80.5,Active,2024-10-20,2025-05-14,24.2,True,2026-04-22
TWR_IPH_002,4G Tower Taiping,Perak,4G,2025-01-01,56.8,42.8,14.0,75.3,Active,2024-10-22,2025-04-10,13.1,False,2026-06-17
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2025-01-02,125.6,86.7,38.9,69.0,Active,2024-10-05,2025-06-22,20.8,False,2026-09-19
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2025-01-02,130.5,84.5,46.0,64.8,Active,2024-10-09,2025-06-05,24.3,False,2026-12-01
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2025-01-02,121.8,78.7,43.1,64.6,Active,2024-10-23,2025-04-03,15.3,False,2026-12-03
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2025-01-02,124.2,79.5,44.7,64.0,Degraded,2024-11-09,2025-05-15,24.4,False,2026-01-29
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2025-01-02,54.2,48.6,5.6,89.7,Active,2024-11-14,2025-05-26,12.6,True,2026-02-12
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2025-01-02,145.0,92.3,52.6,63.7,Active,2024-11-02,2025-05-29,17.5,False,2026-04-09
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2025-01-02,122.8,103.5,19.3,84.3,Degraded,2024-11-23,2025-04-21,16.4,True,2025-10-10
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2025-01-02,115.8,93.0,22.8,80.3,Active,2024-10-11,2025-04-26,17.4,True,2026-05-15
TWR_SEL_004,4G Tower Klang,Selangor,4G,2025-01-02,64.0,49.4,14.6,77.2,Active,2024-10-20,2025-04-26,15.1,False,2025-12-27
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2025-01-02,63.1,44.3,18.8,70.2,Active,2024-10-23,2025-04-29,22.4,False,2025-10-21
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2025-01-02,126.8,95.3,31.4,75.2,Active,2024-11-02,2025-05-01,19.8,False,2026-12-26
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2025-01-02,56.4,50.5,5.8,89.7,Active,2024-10-11,2025-04-14,21.3,True,2026-05-13
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2025-01-02,53.1,39.9,13.1,75.2,Active,2024-12-03,2025-04-03,13.3,False,2025-08-17
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2025-01-02,106.7,76.9,29.8,72.1,Active,2024-10-24,2025-04-23,23.9,False,2025-11-09
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2025-01-02,64.2,48.1,16.1,74.9,Active,2024-11-08,2025-06-09,14.0,False,2025-11-01
TWR_JHR_003,4G Tower Skudai,Johor,4G,2025-01-02,55.2,40.8,14.4,73.9,Degraded,2024-11-10,2025-06-24,12.1,False,2026-06-19
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2025-01-02,65.7,55.1,10.6,83.9,Active,2024-10-21,2025-06-30,23.6,True,2026-10-28
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2025-01-02,54.3,42.0,12.3,77.4,Active,2024-10-29,2025-04-20,19.3,False,2026-08-28
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2025-01-02,60.7,50.5,10.2,83.1,Active,2024-11-19,2025-06-06,15.0,True,2026-01-29
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2025-01-02,63.7,52.2,11.4,82.0,Degraded,2024-10-19,2025-04-04,16.0,True,2025-10-24
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2025-01-02,60.7,46.6,14.1,76.8,Active,2024-11-13,2025-05-04,24.4,False,2026-04-28
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2025-01-02,54.8,45.7,9.1,83.4,Active,2024-10-20,2025-05-03,16.6,True,2026-02-18
TWR_IPH_002,4G Tower Taiping,Perak,4G,2025-01-02,53.2,46.7,6.4,87.9,Active,2024-10-23,2025-05-04,18.8,True,2025-08-28
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2025-01-03,110.7,81.2,29.5,73.4,Active,2024-10-23,2025-05-10,20.5,False,2026-02-07
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2025-01-03,144.4,110.6,33.9,76.5,Active,2024-10-28,2025-04-29,12.2,False,2026-10-12
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2025-01-03,123.5,100.0,23.5,81.0,Active,2024-11-07,2025-06-07,22.4,True,2025-08-30
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2025-01-03,112.4,83.0,29.4,73.8,Active,2024-11-05,2025-04-20,21.2,False,2025-09-21
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2025-01-03,60.1,52.6,7.6,87.4,Active,2024-10-29,2025-06-09,16.3,True,2026-07-03
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2025-01-03,102.6,72.8,29.8,70.9,Degraded,2024-10-17,2025-05-03,21.3,False,2025-10-25
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2025-01-03,143.0,86.7,56.3,60.6,Active,2024-11-24,2025-05-15,13.6,False,2026-04-02
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2025-01-03,120.4,93.0,27.3,77.3,Active,2024-10-11,2025-04-18,22.1,False,2026-12-04
TWR_SEL_004,4G Tower Klang,Selangor,4G,2025-01-03,66.5,48.0,18.5,72.2,Active,2024-11-25,2025-06-19,20.5,False,2026-05-29
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2025-01-03,66.7,49.4,17.3,74.1,Active,2024-11-21,2025-05-06,13.9,False,2025-09-06
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2025-01-03,117.7,92.9,24.7,79.0,Active,2024-10-19,2025-06-03,21.5,False,2026-02-04
