ITEM_NAME,BRAND,CATEGORY,SUBCATEGORY,DISCIPLINE,SKILL_LEVEL,GENDER,PRICE,PRODUCT_TYPE,FLEX_RATING,DESCRIPTION
Alpine Pack 28L,Ortovox,Accessories,Backpacks,Touring,Advanced,Female,136.66,Backpack,,28L touring backpack with vertical ski carry and Wet/dry separation. Hydration compatible. Minimal Webbing hip belt.
Ski Pack 35L,Ridgeline,Accessories,Backpacks,Freeride,Intermediate,Male,282.00,Backpack,,Technical freeride pack with 35L capacity. A-Frame attachment. Goggle pocket with fleece lining. Ice axe loops.
Touring Pack 40L,Ridgeline,Accessories,Backpacks,Freeride,Expert,Unisex,228.65,Backpack,,40L freeride backpack with diagonal ski carry and Compression straps. Hydration compatible. Load-Bearing hip belt.
Alpine Pack 30L,Ridgeline,Accessories,Backpacks,Touring,Intermediate,Unisex,158.69,Backpack,,Streamlined 30L pack for touring days. Diagonal ski carry. Goggle pocket with fleece lining. Load-Bearing hip fins for downhill stability.
Summit Pack 22L,Salomon,Accessories,Backpacks,Freeride,Advanced,Female,153.97,Backpack,,22L freeride backpack with diagonal and A-frame ski carry and Map pocket on lid. Hydration compatible. Load-Bearing hip belt.
Touring Pack 30L,Salomon,Accessories,Backpacks,Freeride,Expert,Female,282.47,Backpack,,Streamlined 30L pack for freeride days. A-Frame ski carry. Wet/dry separation. Removable hip fins for downhill stability.
Freeride Pack 32L,Ridgeline,Accessories,Backpacks,All-Mountain,Intermediate,Male,269.36,Backpack,,32L all-mountain backpack with A-frame ski carry and Goggle pocket with fleece lining. Hydration compatible. Removable hip belt.
Day Pack 32L,Ortovox,Accessories,Backpacks,All-Mountain,Advanced,Female,104.21,Backpack,,Streamlined 32L pack for all-mountain days. Diagonal ski carry. Helmet carry net. Padded hip fins for downhill stability.
Ski Pack 40L,Ridgeline,Accessories,Backpacks,Freeride,Expert,Male,317.30,Backpack,,Streamlined 40L pack for freeride days. Diagonal ski carry. Avalanche tool compartment. Padded hip fins for downhill stability.
Touring Pack 25L,Salomon,Accessories,Backpacks,Freeride,Intermediate,Unisex,287.75,Backpack,,Technical freeride pack with 25L capacity. Diagonal attachment. Goggle pocket with fleece lining. Ice axe loops.
Ski Pack 40L,Ridgeline,Accessories,Backpacks,Freeride,Expert,Female,162.38,Backpack,,Streamlined 40L pack for freeride days. Diagonal ski carry. Goggle pocket with fleece lining. Minimal Webbing hip fins for downhill stability.
Summit Pack 40L,Ridgeline,Accessories,Backpacks,All-Mountain,Expert,Unisex,127.19,Backpack,,40L all-mountain backpack with diagonal ski carry and Helmet carry net. Hydration compatible. Removable hip belt.
Summit Pack 18L,Salomon,Accessories,Backpacks,Touring,Advanced,Female,160.09,Backpack,,Streamlined 18L pack for touring days. Vertical ski carry. Goggle pocket with fleece lining. Load-Bearing hip fins for downhill stability.
Summit Pack 30L,Ridgeline,Accessories,Backpacks,Freeride,Expert,Male,318.29,Backpack,,Technical freeride pack with 30L capacity. Vertical attachment. Wet/dry separation. Ice axe loops.
Day Pack 35L,Ortovox,Accessories,Backpacks,Freeride,Advanced,Female,335.32,Backpack,,Streamlined 35L pack for freeride days. Diagonal And A-Frame ski carry. Helmet carry net. Padded hip fins for downhill stability.
Alpine Pack 35L,Black Crows,Accessories,Backpacks,Freeride,Expert,Male,297.83,Backpack,,35L freeride backpack with diagonal and A-frame ski carry and Goggle pocket with fleece lining. Hydration compatible. Padded hip belt.
Day Pack 25L,Ridgeline,Accessories,Backpacks,All-Mountain,Intermediate,Female,229.80,Backpack,,Technical all-mountain pack with 25L capacity. A-Frame attachment. Goggle pocket with fleece lining. Ice axe loops.
Alpine Pack 18L,Ridgeline,Accessories,Backpacks,Freeride,Intermediate,Female,153.33,Backpack,,Technical freeride pack with 18L capacity. Diagonal attachment. Avalanche tool compartment. Ice axe loops.
Day Pack 18L,Ridgeline,Accessories,Backpacks,Freeride,Expert,Male,161.86,Backpack,,18L freeride backpack with diagonal and A-frame ski carry and Wet/dry separation. Hydration compatible. Load-Bearing hip belt.
Touring Pack 35L,Salomon,Accessories,Backpacks,Touring,Expert,Male,245.31,Backpack,,Technical touring pack with 35L capacity. Diagonal And A-Frame attachment. Helmet carry net. Ice axe loops.
Touring Pack 35L,Ortovox,Accessories,Backpacks,Touring,Expert,Unisex,204.64,Backpack,,35L touring backpack with diagonal and A-frame ski carry and Goggle pocket with fleece lining. Hydration compatible. Minimal Webbing hip belt.
Warm Wax,Black Crows,Accessories,Tuning,All-Mountain,Intermediate,Unisex,102.51,Tuning Tool,,Professional ski tuning wax. All-temperature formula. Suitable for all ski and snowboard bases.
Base Repair Kit,Ridgeline,Accessories,Tuning,Freeride,Advanced,Unisex,24.76,Tuning Tool,,Professional ski tuning base repair. Quick-dry formula. Suitable for all ski and snowboard bases.
Wax Kit,Ridgeline,Accessories,Tuning,Park,Beginner,Unisex,75.03,Tuning Tool,,Professional ski tuning wax kit. Fluorocarbon-free formula. Suitable for all ski and snowboard bases.
Base Repair Kit,Ortovox,Accessories,Tuning,All-Mountain,Expert,Unisex,63.75,Tuning Tool,,Professional ski tuning base repair. Clear and black repair sticks. Suitable for all ski and snowboard bases.
Edge Sharpener,Ridgeline,Accessories,Tuning,Alpine,Expert,Unisex,101.17,Tuning Tool,,Professional ski tuning edge sharpener. Diamond file with guide. Suitable for all ski and snowboard bases.
Wax Iron,Black Crows,Accessories,Tuning,All-Mountain,Intermediate,Unisex,76.93,Tuning Tool,,Professional ski tuning iron. Digital temperature control. Suitable for all ski and snowboard bases.
Tuning Set,Salomon,Accessories,Tuning,Park,Intermediate,Unisex,91.39,Tuning Tool,,Professional ski tuning tuning set. Professional-grade tools. Suitable for all ski and snowboard bases.
Edge Sharpener,Ridgeline,Accessories,Tuning,Alpine,Beginner,Unisex,45.80,Tuning Tool,,Professional ski tuning edge sharpener. Multi-angle adjustment. Suitable for all ski and snowboard bases.
All-Temp Wax,Black Crows,Accessories,Tuning,All-Mountain,Expert,Unisex,52.77,Tuning Tool,,Professional ski tuning wax. All-temperature formula. Suitable for all ski and snowboard bases.
Wax Iron,Salomon,Accessories,Tuning,Alpine,Intermediate,Unisex,31.43,Tuning Tool,,Professional ski tuning iron. Digital temperature control. Suitable for all ski and snowboard bases.
All-Temp Wax,Ridgeline,Accessories,Tuning,Freeride,Advanced,Unisex,50.44,Tuning Tool,,Professional ski tuning wax. Easy rub-on application. Suitable for all ski and snowboard bases.
Edge Sharpener,Black Crows,Accessories,Tuning,Freeride,Beginner,Unisex,15.00,Tuning Tool,,Professional ski tuning edge sharpener. Ceramic stone included. Suitable for all ski and snowboard bases.
Tuning Set,Ridgeline,Accessories,Tuning,Freeride,Beginner,Unisex,17.81,Tuning Tool,,Professional ski tuning tuning set. Travel case included. Suitable for all ski and snowboard bases.
Tuning Set,Ridgeline,Accessories,Tuning,Alpine,Advanced,Unisex,70.14,Tuning Tool,,Professional ski tuning tuning set. Complete edge and base toolkit. Suitable for all ski and snowboard bases.
Race Wax,Volkl,Accessories,Tuning,All-Mountain,Expert,Unisex,85.36,Tuning Tool,,Professional ski tuning wax. All-temperature formula. Suitable for all ski and snowboard bases.
Cold Wax,Black Crows,Accessories,Tuning,Freeride,Intermediate,Unisex,89.95,Tuning Tool,,Professional ski tuning wax. Eco-friendly hydrocarbon blend. Suitable for all ski and snowboard bases.
Tuning Set,Salomon,Accessories,Tuning,Freeride,Expert,Unisex,48.06,Tuning Tool,,Professional ski tuning tuning set. Professional-grade tools. Suitable for all ski and snowboard bases.
Tuning Set,Ridgeline,Accessories,Tuning,All-Mountain,Expert,Unisex,94.53,Tuning Tool,,Professional ski tuning tuning set. Travel case included. Suitable for all ski and snowboard bases.
Edge Sharpener,Ridgeline,Accessories,Tuning,Park,Intermediate,Unisex,47.31,Tuning Tool,,Professional ski tuning edge sharpener. Ceramic stone included. Suitable for all ski and snowboard bases.
Race Wax,Ridgeline,Accessories,Tuning,All-Mountain,Beginner,Unisex,89.15,Tuning Tool,,Professional ski tuning wax. All-temperature formula. Suitable for all ski and snowboard bases.
Tuning Set,Ortovox,Accessories,Tuning,All-Mountain,Intermediate,Unisex,115.60,Tuning Tool,,Professional ski tuning tuning set. Travel case included. Suitable for all ski and snowboard bases.
Wax Iron,Ridgeline,Accessories,Tuning,Freeride,Advanced,Unisex,112.57,Tuning Tool,,Professional ski tuning iron. Non-stick plate. Suitable for all ski and snowboard bases.
Wax Kit,Ortovox,Accessories,Tuning,Park,Beginner,Unisex,89.77,Tuning Tool,,Professional ski tuning wax kit. Fluorocarbon-free formula. Suitable for all ski and snowboard bases.
Cold Wax,Salomon,Accessories,Tuning,All-Mountain,Expert,Unisex,112.89,Tuning Tool,,Professional ski tuning wax. Easy rub-on application. Suitable for all ski and snowboard bases.
Edge Sharpener,Salomon,Accessories,Tuning,All-Mountain,Expert,Unisex,119.44,Tuning Tool,,Professional ski tuning edge sharpener. Multi-angle adjustment. Suitable for all ski and snowboard bases.
Wax Kit,Ortovox,Accessories,Tuning,Freeride,Advanced,Unisex,94.55,Tuning Tool,,Professional ski tuning wax kit. Fluorocarbon-free formula. Suitable for all ski and snowboard bases.
Edge Sharpener,Black Crows,Accessories,Tuning,Park,Beginner,Unisex,18.37,Tuning Tool,,Professional ski tuning edge sharpener. Diamond file with guide. Suitable for all ski and snowboard bases.
Cold Wax,Ridgeline,Accessories,Tuning,Alpine,Expert,Unisex,69.31,Tuning Tool,,Professional ski tuning wax. Eco-friendly hydrocarbon blend. Suitable for all ski and snowboard bases.
Race Wax,Salomon,Accessories,Tuning,Alpine,Intermediate,Unisex,116.74,Tuning Tool,,Professional ski tuning wax. All-temperature formula. Suitable for all ski and snowboard bases.
Edge Sharpener,Ridgeline,Accessories,Tuning,All-Mountain,Beginner,Unisex,111.54,Tuning Tool,,Professional ski tuning edge sharpener. Multi-angle adjustment. Suitable for all ski and snowboard bases.
Merino Buff,Salomon,Accessories,Neckwear,Alpine,Beginner,Unisex,31.85,Neckwear,,Polartec Power Stretch neck balaclava for cold weather protection. Wind-resistant front panel. Moisture-wicking and breathable. Fits under helmet.
Balaclava,Ridgeline,Accessories,Neckwear,All-Mountain,Advanced,Unisex,30.44,Neckwear,,Fleece neck buff for cold weather protection. Wind-resistant front panel. Moisture-wicking and breathable. Fits under helmet.
Balaclava,Black Crows,Accessories,Neckwear,Alpine,Beginner,Unisex,20.33,Neckwear,,Warm merino wool face mask for extreme cold. Moisture-wicking. Seamless construction for comfort under goggles.
Fleece Neck,Ridgeline,Accessories,Neckwear,All-Mountain,Beginner,Unisex,52.30,Neckwear,,Polartec Power Stretch neck face mask for cold weather protection. Reflective logo. Moisture-wicking and breathable. Fits under helmet.
Balaclava,Ridgeline,Accessories,Neckwear,All-Mountain,Beginner,Unisex,41.77,Neckwear,,Warm bamboo fiber face mask for extreme cold. Seamless construction. Seamless construction for comfort under goggles.
Face Mask,Ridgeline,Accessories,Neckwear,Touring,Beginner,Unisex,27.96,Neckwear,,Synthetic Blend neck buff for cold weather protection. Reflective logo. Moisture-wicking and breathable. Fits under helmet.
Fleece Neck,Ortovox,Accessories,Neckwear,Alpine,Advanced,Unisex,42.01,Neckwear,,Bamboo Fiber neck face mask for cold weather protection. Moisture-wicking. Moisture-wicking and breathable. Fits under helmet.
Face Mask,Black Crows,Accessories,Neckwear,Touring,Advanced,Unisex,20.20,Neckwear,,Polartec Power Stretch neck face mask for cold weather protection. Flatlock seams. Moisture-wicking and breathable. Fits under helmet.
Neck Gaiter,Ridgeline,Accessories,Neckwear,Touring,Advanced,Unisex,55.49,Neckwear,,Warm fleece buff for extreme cold. Seamless construction. Seamless construction for comfort under goggles.
Neck Gaiter,Ortovox,Accessories,Neckwear,All-Mountain,Advanced,Unisex,48.57,Neckwear,,Bamboo Fiber neck buff for cold weather protection. Flatlock seams. Moisture-wicking and breathable. Fits under helmet.
Face Mask,Ridgeline,Accessories,Neckwear,All-Mountain,Advanced,Unisex,28.01,Neckwear,,Polartec Power Stretch neck buff for cold weather protection. Reflective logo. Moisture-wicking and breathable. Fits under helmet.
Merino Buff,Ortovox,Accessories,Neckwear,Alpine,Beginner,Unisex,40.37,Neckwear,,Warm merino wool buff for all conditions. Seamless construction. Seamless construction for comfort under goggles.
Balaclava,Salomon,Accessories,Neckwear,All-Mountain,Advanced,Unisex,36.07,Neckwear,,Warm merino wool buff for spring skiing. Seamless construction. Seamless construction for comfort under goggles.
Neck Gaiter,Ridgeline,Accessories,Neckwear,All-Mountain,Beginner,Unisex,28.53,Neckwear,,Bamboo Fiber neck gaiter for cold weather protection. Flatlock seams. Moisture-wicking and breathable. Fits under helmet.
Neck Gaiter,Ortovox,Accessories,Neckwear,Alpine,Advanced,Unisex,29.00,Neckwear,,Merino Wool neck gaiter for cold weather protection. Flatlock seams. Moisture-wicking and breathable. Fits under helmet.
Balaclava,Ridgeline,Accessories,Neckwear,Touring,Intermediate,Unisex,43.10,Neckwear,,Warm synthetic blend balaclava for all conditions. Wind-resistant front panel. Seamless construction for comfort under goggles.
Fleece Neck,Salomon,Accessories,Neckwear,Alpine,Beginner,Unisex,29.01,Neckwear,,Warm fleece buff for windy days. Reflective logo. Seamless construction for comfort under goggles.
Balaclava,Salomon,Accessories,Neckwear,Touring,Advanced,Unisex,30.71,Neckwear,,Bamboo Fiber neck face mask for cold weather protection. Reflective logo. Moisture-wicking and breathable. Fits under helmet.
Merino Buff,Ridgeline,Accessories,Neckwear,All-Mountain,Advanced,Unisex,57.02,Neckwear,,Synthetic Blend neck gaiter for cold weather protection. Flatlock seams. Moisture-wicking and breathable. Fits under helmet.
Balaclava,Ridgeline,Accessories,Neckwear,Freeride,Beginner,Unisex,33.90,Neckwear,,Merino Wool neck balaclava for cold weather protection. Moisture-wicking. Moisture-wicking and breathable. Fits under helmet.
Merino Buff,Ridgeline,Accessories,Neckwear,Alpine,Intermediate,Unisex,30.12,Neckwear,,Warm synthetic blend gaiter for spring skiing. Seamless construction. Seamless construction for comfort under goggles.
Balaclava,Ridgeline,Accessories,Neckwear,All-Mountain,Intermediate,Unisex,36.76,Neckwear,,Fleece neck buff for cold weather protection. Flatlock seams. Moisture-wicking and breathable. Fits under helmet.
Neck Gaiter,Salomon,Accessories,Neckwear,Alpine,Advanced,Unisex,49.52,Neckwear,,Bamboo Fiber neck face mask for cold weather protection. Reflective logo. Moisture-wicking and breathable. Fits under helmet.
Neck Gaiter,Ridgeline,Accessories,Neckwear,All-Mountain,Intermediate,Unisex,50.30,Neckwear,,Warm merino wool buff for all conditions. Reflective logo. Seamless construction for comfort under goggles.
Merino Buff,Black Crows,Accessories,Neckwear,Touring,Beginner,Unisex,57.41,Neckwear,,Warm fleece balaclava for spring skiing. Seamless construction. Seamless construction for comfort under goggles.
